intnum,q0,q1a,q1b,q2,q3,f1,f2a,f2b,f3,f4,f5_1,f5_2,f5_3,f5_4,f5_5,f5_6,f5_7,f5_8,f5_9,f5_10,f5_11,f5_12,f5_13,f5_14,f5_15,f5_16,s1,s2,s3,gew
9126,2,-99.99,1,1,-99.99,1,20,-99.99,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9138,1,7,-99.99,1,1,1,350,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.118357
9148,1,5,-99.99,1,3,1,200,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,.458794
9161,2,-99.99,1,1,-99.99,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9168,2,-99.99,1,1,-99.99,1,150,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9170,1,10,-99.99,1,-99.99,1,40,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
9178,2,-99.99,2,1,-99.99,1,35,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9180,1,9,-99.99,1,1,1,50,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-99.99,1,1.126647
9213,2,-99.99,2,1,-99.99,4,20,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9219,1,10,-99.99,1,-99.99,3,85,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
9224,1,2,-99.99,1,1,2,50,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.128891
9227,1,10,-99.99,1,-99.99,2,100,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
9237,2,-99.99,2,1,-99.99,1,100,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9241,2,-99.99,1,1,-99.99,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9243,2,-99.99,1,1,-99.99,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9244,2,-99.99,2,1,-99.99,1,50,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9263,1,8,-99.99,1,1,1,400,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.119703
9272,1,10,-99.99,1,-99.99,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,.73848
9276,2,-99.99,2,1,-99.99,1,50,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9290,1,2,-99.99,1,1,1,150,-99.99,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1.128891
9292,1,3,-99.99,1,1,1,-90,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
9325,1,10,-99.99,1,-99.99,1,16,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,.73848
9331,1,2,-99.99,1,1,1,500,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.128891
9333,1,3,-99.99,1,2,1,-90,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.062491
9347,1,10,-99.99,1,-99.99,1,50,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
9349,1,1,-99.99,1,2,1,700,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.112284
9351,1,3,-99.99,1,1,1,20,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
9363,1,8,-99.99,1,1,1,-90,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.119703
9368,1,2,-99.99,1,2,1,-90,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.131109
9379,2,-99.99,1,1,-99.99,3,50,-99.99,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9380,2,-99.99,2,1,-99.99,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9406,1,10,-99.99,1,-99.99,1,400,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
9416,2,-99.99,3,1,-99.99,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9428,1,10,-99.99,1,-99.99,1,185,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
9441,2,-99.99,1,1,-99.99,1,40,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9458,1,3,-99.99,1,1,4,20,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.120894
9459,1,5,-99.99,1,1,2,0,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120334
9460,1,10,-99.99,1,-99.99,2,35,-99.99,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
9477,1,3,-99.99,1,1,1,100,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
9479,1,3,-99.99,1,1,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.120894
9484,1,10,-99.99,1,-99.99,2,50,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
9495,1,2,-99.99,1,1,5,0,-99.99,-99.99,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1.128891
9503,1,2,-99.99,1,2,1,250,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.131109
9508,2,-99.99,2,1,-99.99,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9511,1,3,-99.99,1,2,1,45,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.062491
9534,1,10,-99.99,1,-99.99,2,25,-99.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
9546,1,3,-99.99,1,1,2,55,-99.99,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.120894
9557,1,5,-99.99,1,1,1,50,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.120334
9563,1,10,-99.99,1,-99.99,1,85,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
9597,1,2,-99.99,1,1,1,150,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.128891
9613,1,1,-99.99,1,1,1,22,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.124519
9624,1,8,-99.99,1,1,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,1.119703
9632,1,1,-99.99,1,1,1,240,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.124519
9647,1,10,-99.99,1,-99.99,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
9670,1,5,-99.99,1,1,1,300,-99.99,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.120334
9684,1,8,-99.99,1,3,1,-90,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,.436315
9705,2,-99.99,3,1,-99.99,1,100,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9706,2,-99.99,2,1,-99.99,1,300,-99.99,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9716,1,2,-99.99,1,1,5,0,-99.99,-99.99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1.128891
9819,1,2,-99.99,1,2,1,200,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.131109
9837,1,10,-99.99,1,-99.99,1,30,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
9839,1,2,-99.99,1,1,1,200,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.128891
9841,1,10,-99.99,1,-99.99,5,0,-99.99,-99.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-99.99,1,.73848
9843,2,-99.99,1,1,-99.99,1,60,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9851,1,3,-99.99,1,1,4,10,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.120894
9861,2,-99.99,1,1,-99.99,1,50,-99.99,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9885,1,9,-99.99,1,1,1,20,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,1.126647
9905,1,10,-99.99,1,-99.99,1,50,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
9906,1,2,-99.99,1,1,1,-90,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.128891
9911,1,9,-99.99,1,1,1,20,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.126647
9923,2,-99.99,3,1,-99.99,1,250,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9930,1,2,-99.99,1,1,1,-90,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.128891
9982,2,-99.99,1,2,-99.99,2,50,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9984,2,-99.99,1,2,-99.99,5,0,-99.99,-99.99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9986,2,-99.99,2,2,-99.99,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9987,1,3,-99.99,2,2,5,0,-99.99,-99.99,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.06359
9997,2,-99.99,1,2,-99.99,1,100,-99.99,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10020,2,-99.99,1,2,-99.99,1,50,-99.99,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10024,2,-99.99,1,2,-99.99,3,15,-99.99,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10025,2,-99.99,2,2,-99.99,1,50,-99.99,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10043,1,4,-99.99,2,1,1,300,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.120042
10049,1,7,-99.99,2,1,5,0,-99.99,-99.99,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.119514
10061,2,-99.99,3,2,-99.99,1,70,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10069,1,3,-99.99,2,2,1,75,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.06359
10070,1,3,-99.99,2,1,1,100,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
10071,1,3,-99.99,2,1,1,3,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
10084,2,-99.99,1,2,-99.99,1,65,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10088,2,-99.99,3,2,-99.99,1,30,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10090,2,-99.99,1,2,-99.99,5,0,-99.99,-99.99,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10094,1,3,-99.99,2,2,4,43,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.06359
10104,1,8,-99.99,2,1,1,150,-99.99,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.12086
10118,1,3,-99.99,2,1,1,500,-99.99,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1.122053
10122,1,4,-99.99,2,1,1,100,-99.99,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120042
10133,1,4,-99.99,2,1,1,50,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,1.120042
10144,2,-99.99,2,2,-99.99,5,0,-99.99,-99.99,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10146,1,8,-99.99,2,1,1,200,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.12086
10148,1,7,-99.99,2,1,1,40,-99.99,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.119514
10172,2,-99.99,1,2,-99.99,1,100,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10177,1,3,-99.99,2,1,1,-90,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.122053
10187,1,8,-99.99,2,1,1,56,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.12086
10189,2,-99.99,1,2,-99.99,1,30,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10194,1,3,-99.99,2,2,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.06359
10197,1,3,-99.99,2,1,1,8,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
10201,1,1,-99.99,2,2,1,300,-99.99,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,1.113434
10206,1,3,-99.99,2,1,1,10,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
10208,2,-99.99,3,2,-99.99,1,640,-99.99,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10211,1,4,-99.99,2,1,1,50,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.120042
10220,2,-99.99,1,2,-99.99,5,0,-99.99,-99.99,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10238,2,-99.99,1,2,-99.99,1,56,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10242,2,-99.99,3,2,-99.99,1,100,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10243,2,-99.99,1,2,-99.99,1,60,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10245,1,3,-99.99,2,1,5,0,-99.99,-99.99,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.122053
10249,1,8,-99.99,2,1,1,100,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.12086
10251,2,-99.99,1,2,-99.99,3,20,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10270,1,8,-99.99,2,1,1,100,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.12086
10279,1,3,-99.99,2,2,1,100,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.06359
10283,1,4,-99.99,2,1,1,100,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120042
10290,1,8,-99.99,2,1,1,30,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.12086
10293,1,7,-99.99,2,2,1,400,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.059612
10313,2,-99.99,1,2,-99.99,1,185,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10323,1,8,-99.99,2,1,1,90,-99.99,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.12086
10343,1,10,-99.99,2,-99.99,1,60,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
10352,1,3,-99.99,2,3,1,200,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.443817
10359,1,3,-99.99,2,1,1,10,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
10395,1,7,-99.99,2,1,1,400,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.119514
10432,1,4,-99.99,2,1,4,5,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120042
10445,2,-99.99,1,2,-99.99,2,130,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10463,1,3,-99.99,2,3,1,100,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,.443817
10498,1,3,-99.99,2,1,1,20,-99.99,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
10500,1,10,-99.99,2,-99.99,1,70,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
10501,1,10,-99.99,2,-99.99,1,50,-99.99,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
10503,1,7,-99.99,2,1,1,60,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.119514
10512,1,9,-99.99,2,1,2,9,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.127812
10520,1,3,-99.99,2,1,1,25,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-99.99,1,1.122053
10531,1,10,-99.99,2,-99.99,1,30,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
10533,1,8,-99.99,2,1,1,267,-99.99,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1.12086
10547,2,-99.99,1,2,-99.99,1,200,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10550,1,1,-99.99,2,2,1,130,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1.113434
10552,1,1,-99.99,2,2,1,100,-99.99,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,1.113434
10611,2,-99.99,2,2,-99.99,1,120,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10617,2,-99.99,2,2,-99.99,5,0,-99.99,-99.99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10619,2,-99.99,2,2,-99.99,1,100,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10627,1,8,-99.99,2,1,1,100,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.12086
10636,1,7,-99.99,2,2,1,150,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.059612
10648,1,3,-99.99,2,1,1,20,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
10657,1,7,-99.99,2,1,1,-90,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.119514
10663,1,7,-99.99,2,2,1,150,-99.99,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,1.059612
10664,1,3,-99.99,2,3,1,-90,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.443817
10678,2,-99.99,2,2,-99.99,1,50,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10680,2,-99.99,2,2,-99.99,1,-90,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10681,2,-99.99,2,2,-99.99,3,5,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10692,1,8,-99.99,2,1,1,100,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.12086
10694,1,7,-99.99,2,1,5,0,-99.99,-99.99,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.119514
10695,1,8,-99.99,2,1,1,100,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-99.99,1,1.12086
10699,1,7,-99.99,2,1,1,100,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,1.119514
10710,1,7,-99.99,2,1,1,150,-99.99,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.119514
10713,2,-99.99,1,2,-99.99,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10720,2,-99.99,1,2,-99.99,5,0,-99.99,-99.99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-99.99,-99.99,1,1
10741,1,3,-99.99,2,1,1,10,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
10754,2,-99.99,1,2,-99.99,1,14,-99.99,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10757,2,-99.99,2,2,-99.99,1,100,-99.99,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10761,1,3,-99.99,2,2,5,0,-99.99,-99.99,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.06359
10767,1,8,-99.99,2,1,1,200,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.12086
10788,1,4,-99.99,2,1,2,40,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120042
10817,1,5,-99.99,2,1,5,0,-99.99,-99.99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.121493
10856,1,7,-99.99,2,1,1,93,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.119514
10886,2,-99.99,2,2,-99.99,1,-90,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10889,1,3,-99.99,2,1,4,20,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,1.122053
10908,2,-99.99,1,2,-99.99,5,0,-99.99,-99.99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
10913,1,3,-99.99,2,1,1,20,-99.99,-90,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
10977,1,8,-99.99,2,3,1,200,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,.436766
11014,1,4,-99.99,2,1,1,20,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120042
11016,1,4,-99.99,2,1,1,100,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.120042
11021,2,-99.99,1,2,-99.99,1,200,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11039,2,-99.99,1,2,-99.99,1,20,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11040,1,8,-99.99,2,1,2,-90,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1.12086
11046,1,8,-99.99,2,1,1,40,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.12086
11049,2,-99.99,1,2,-99.99,1,100,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11056,1,7,-99.99,2,1,4,50,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.119514
11058,1,7,-99.99,2,1,1,20,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.119514
11060,2,-99.99,1,2,-99.99,1,49,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11063,1,3,-99.99,2,1,1,30,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,1.122053
